index,date,region_code,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed,region
5,2020-02-13,DE-HE,89.200446,307067.768686,2331353.181641,2.2039740000000734,0.005441,2.624676,4.398072,Hessen
59,2020-02-14,DE-HE,84.29446800000001,1847687.6335220002,2357898.899129,4.652352000000008,0.001361,2.631345,3.678115,Hessen
113,2020-02-15,DE-HE,80.509376,3639824.6976660006,2361505.892182,5.708793000000014,2.8999999999999997e-05,4.213783,4.486149,Hessen
167,2020-02-16,DE-HE,59.910493,610571.730954,2337651.946647,11.781812000000059,0.003952000000000001,4.172657,8.448642999999999,Hessen
221,2020-02-17,DE-HE,80.155843,302528.618408,2349892.518989,6.6915180000000305,0.005215,3.5001849999999997,5.661392,Hessen
275,2020-02-18,DE-HE,75.01083299999999,4196452.609114,2364296.0939240004,5.323959000000002,0.001939,4.048166,6.549548000000001,Hessen
329,2020-02-19,DE-HE,74.561807,3704446.565534,2356811.908392,4.060749000000044,0.005771,4.280844999999999,5.7745239999999995,Hessen
383,2020-02-20,DE-HE,81.23159799999999,706206.7467520001,2353342.969804,5.242529000000047,0.004646,3.282697,5.835036,Hessen
437,2020-02-21,DE-HE,70.468351,3449624.7550480003,2372318.974898,4.4903790000000186,0.00040599999999999995,4.678399,5.966875,Hessen
491,2020-02-22,DE-HE,70.23729,3894258.565765,2365677.951741,6.367912000000047,0.002058,4.59837,6.875355,Hessen
545,2020-02-23,DE-HE,84.09037099999999,15697.266590000001,2351382.726195,8.307671000000028,0.012605,3.7299,8.365745,Hessen
599,2020-02-24,DE-HE,83.648865,122750.131542,2350003.3256759997,5.380828000000008,0.005297,4.1611709999999995,4.994269,Hessen
653,2020-02-25,DE-HE,79.475527,3181325.580296,2313854.9220080003,6.6663370000000555,0.006218,5.542423,6.163405,Hessen
707,2020-02-26,DE-HE,83.655568,1134962.627223,2311289.751389,2.1130899999999997,0.005802000000000001,4.320489,5.64585,Hessen
761,2020-02-27,DE-HE,86.693075,192857.059125,2317314.098926,1.4526900000000182,0.010709999999999999,4.4286769999999995,4.322044,Hessen
815,2020-02-28,DE-HE,78.491109,2911173.1468599997,2346043.002779,2.5021020000000362,0.00251,5.944794,4.988281,Hessen
869,2020-02-29,DE-HE,80.39052099999999,3960599.373286,2309359.575306,6.524087000000009,0.004137,6.148944,6.074654,Hessen
923,2020-03-01,DE-HE,73.830486,3032277.479437,2304272.542794,6.269586000000004,0.0070799999999999995,6.068544,6.071753,Hessen
977,2020-03-02,DE-HE,79.47642900000001,5077009.248333001,2296550.9452580004,5.297087000000033,0.003589,6.063357,3.7370010000000002,Hessen
1031,2020-03-03,DE-HE,79.32767199999999,5841126.076973001,2319897.773805,3.598557000000028,0.003564,6.369026,3.729914,Hessen
1085,2020-03-04,DE-HE,85.319541,2659860.787143,2338333.03279,2.6538570000000163,0.001426,5.653575,3.0352650000000003,Hessen
1139,2020-03-05,DE-HE,87.721624,470226.63200000004,2306695.708688,4.020119000000022,0.012322,4.375324,4.033066000000001,Hessen
1193,2020-03-06,DE-HE,88.30743299999999,191042.52166300002,2301927.1608,4.371415000000013,0.008047,4.89811,5.425946,Hessen
1247,2020-03-07,DE-HE,75.42784499999999,3759898.1306040003,2352644.566228,3.919571000000019,0.001075,6.037792,3.842825,Hessen
1301,2020-03-08,DE-HE,74.178877,1764919.2057009998,2348695.2681549997,6.449325999999985,0.001591,5.437569,4.773161,Hessen
1355,2020-03-09,DE-HE,78.843888,5798808.2590769995,2344442.099574,6.29915299999999,0.0016829999999999998,7.045572,3.9296379999999997,Hessen
1409,2020-03-10,DE-HE,91.031028,1879.9175260000002,2334178.032327,6.663994000000002,0.011823,5.112634,6.512452,Hessen
1463,2020-03-11,DE-HE,87.277074,122230.93279400001,2342104.667469,11.089433000000042,0.009539,5.3856980000000005,6.171835,Hessen
1517,2020-03-12,DE-HE,67.880573,3879854.817896,2339522.6203220002,9.218110000000024,0.0026850000000000003,6.898480999999999,6.9671,Hessen
