index,date,iso3166-2,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed
10260,2020-08-21,DE-BB,54.630756000000005,13681810.196961999,2407898.005461,26.75057800000002,0.000429,29.240522,2.671601
10314,2020-08-22,DE-BB,75.73554399999999,2659331.853157,2413474.101431,21.98949600000003,0.0033590000000000004,18.395933,2.9005419999999997
10368,2020-08-23,DE-BB,64.242272,10669690.862414999,2414243.640346,19.49687799999998,0.000546,27.713281,3.8176059999999996
10422,2020-08-24,DE-BB,70.912961,7281006.347728,2414457.4963599998,17.66098800000003,0.0015019999999999999,18.860657999999997,3.3528309999999997
10476,2020-08-25,DE-BB,65.551344,7909247.213533,2408516.146309,17.926398000000006,0.000978,26.57645,2.838017
10530,2020-08-26,DE-BB,75.15799799999999,1914450.286444,2391224.190874,17.553258000000028,0.009158,17.178007,6.381385
10584,2020-08-27,DE-BB,71.910332,6101529.753327,2410725.923236,16.14675299999999,0.00043099999999999996,17.890033,5.209379
10638,2020-08-28,DE-BB,75.319271,4538705.121956,2392565.54833,16.710414000000014,0.003868,16.527492000000002,2.7870209999999997
10692,2020-08-29,DE-BB,67.83761,6222875.894489,2393593.569106,18.15768300000002,0.000285,19.743409,2.604931
10746,2020-08-30,DE-BB,76.74588299999999,3904354.136457,2400981.385011,17.542775000000006,0.010362999999999999,17.002511,2.1282229999999998
10800,2020-08-31,DE-BB,79.963974,6881793.3307179995,2417804.244163,16.586254999999994,0.004526,19.628672,2.6152900000000003
10854,2020-09-01,DE-BB,74.66249,6634749.066203,2423707.191313,14.272013000000015,0.00020299999999999997,19.702988,2.252832
10908,2020-09-02,DE-BB,82.894448,5641178.728408,2421336.5097919996,14.229456000000027,0.0038619999999999995,14.760231,2.560909
10962,2020-09-03,DE-BB,69.614249,9859660.096284,2426046.249874,16.977833000000032,0.0059240000000000004,24.501883,3.3128319999999998
11016,2020-09-04,DE-BB,81.915705,2879795.540265,2427210.859905,18.138709000000006,0.002202,18.308812,3.172389
