index,date,iso3166-2,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed
8320,2020-07-16,DE-HB,68.709242,12249294.705128,2436934.983974,17.022381000000053,0.000184,39.653846,1.7471150000000002
8374,2020-07-17,DE-HB,66.332637,10579498.0,2444673.253205,18.677249000000018,0.000127,42.666667,1.772703
8428,2020-07-18,DE-HB,67.61223199999999,10567995.858974,2441750.913462,20.384456,0.000383,33.294872,1.9262290000000002
8482,2020-07-19,DE-HB,67.914636,8680539.358974,2432914.141026,21.174519000000032,0.000771,35.153846,2.975641
8536,2020-07-20,DE-HB,68.633493,14025060.24359,2442195.346154,17.421470000000056,0.0024170000000000003,42.435897,4.501709
8590,2020-07-21,DE-HB,69.593056,12236848.102564,2451091.4423080003,15.639904000000001,0.000865,37.653846,3.6735580000000003
8644,2020-07-22,DE-HB,67.049199,9442852.576923,2450117.9326919997,15.911593000000039,0.0005,35.205128,3.319979
8698,2020-07-23,DE-HB,62.126977000000004,13189458.782050999,2434966.269231,18.48990500000002,2e-06,35.641026000000004,2.689423
8752,2020-07-24,DE-HB,72.723184,6992854.576923,2421313.746795,18.77301700000004,0.003553,31.846154,3.940385
8806,2020-07-25,DE-HB,78.767201,10557478.846153999,2421113.400641,19.04877700000003,0.0018,29.769231,3.796367
8860,2020-07-26,DE-HB,75.652725,10078648.076923,2420291.198718,19.33029300000004,0.011958,36.794872,4.572329
8914,2020-07-27,DE-HB,73.580288,4098567.5,2426230.4903849997,18.370353000000023,0.0021809999999999998,34.051282,3.235737
8968,2020-07-28,DE-HB,67.902457,10557183.461538,2420139.791667,18.381304,0.000749,34.474359,5.657425
9022,2020-07-29,DE-HB,64.16356800000001,10034309.910256,2438461.246795,16.539690000000007,0.000375,30.910256,6.079594
9076,2020-07-30,DE-HB,64.737981,14079866.410256,2446435.099359,17.00079900000003,1.3000000000000001e-05,35.564103,2.781784
9130,2020-07-31,DE-HB,63.139102,18852652.564103,2440293.7147439998,20.851550999999972,0.0,38.461538,2.275588
9184,2020-08-01,DE-HB,65.115649,8377662.410255999,2429539.592949,22.35929900000002,0.001233,32.769231,3.8934830000000002
9238,2020-08-02,DE-HB,72.502724,8055608.955128,2429433.685897,19.25106900000003,0.000782,34.910256,3.770513
9292,2020-08-03,DE-HB,71.36153900000001,10913047.384614998,2429376.439103,16.48125200000004,0.00041799999999999997,32.538462,2.93109
9346,2020-08-04,DE-HB,69.420674,10948890.179487,2434756.721154,16.64279300000004,0.000704,34.666667,2.5732909999999998
9400,2020-08-05,DE-HB,52.587286,18469534.948718,2435044.4294869998,21.71923300000003,0.0,39.730769,4.119818
9454,2020-08-06,DE-HB,51.013889,17925280.820513,2443596.727564,23.884884,0.0,39.666667,2.407692
9508,2020-08-07,DE-HB,49.388034000000005,19836942.230769,2446606.1698720003,25.254224000000022,0.0,39.179487,2.356143
9562,2020-08-08,DE-HB,56.919070999999995,18464387.128204998,2444381.967949,26.360997999999995,1e-06,38.064103,2.7252669999999997
9616,2020-08-09,DE-HB,57.722064,6378753.121795,2441237.685897,25.157114000000036,2.5e-05,30.769231,3.4479699999999998
9670,2020-08-10,DE-HB,62.42906,16191278.371795,2437823.650641,25.134085000000027,0.0017699999999999999,37.858973999999996,3.246368
9724,2020-08-11,DE-HB,53.801763,17732641.564103,2439927.7596150003,26.500328000000025,1.9e-05,37.730769,4.684829
9778,2020-08-12,DE-HB,48.369659000000006,15086054.166667001,2436329.5448720003,26.41575800000004,0.0,36.756409999999995,4.633333
9832,2020-08-13,DE-HB,50.916986,14215058.807692,2428224.9455130002,25.686697000000038,2.2e-05,36.743590000000005,3.927083
9886,2020-08-14,DE-HB,68.335362,7195859.314103,2426849.996795,23.908329000000037,0.001111,30.089744,2.3446580000000004
9940,2020-08-15,DE-HB,76.366026,14293587.935897,2430915.628205,22.817248000000006,0.001912,35.794872,1.895299
9994,2020-08-16,DE-HB,68.662019,14761496.179487,2425369.016026,23.925107000000025,0.001216,34.179487,2.699252
10048,2020-08-17,DE-HB,83.110789,4906382.076923001,2419295.0576919997,20.348287000000028,0.00891,23.641026,1.955929
10102,2020-08-18,DE-HB,77.273824,10715809.512821,2420436.0801279997,20.049724000000026,0.0014730000000000001,29.525640999999997,2.432799
10156,2020-08-19,DE-HB,68.72564,13717856.858974,2419539.407051,20.885785000000055,0.00014,29.910256,2.155021
10210,2020-08-20,DE-HB,70.379862,4293576.717949,2416416.310897,23.24118500000003,0.000678,22.333333,3.234882
10264,2020-08-21,DE-HB,77.281728,4044716.7243589996,2418060.647436,23.180823000000032,0.006116,27.525640999999997,3.948825
